,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
356,C,A,20240101,2024,52,2024,826,,,X,,348,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,73.0,False,8,,73.0,False,73.0,False,0.0,False,,7598.385,7598.385,0,False,True
357,C,A,20240101,2024,52,2024,826,,,X,,372,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,10.0,False,8,,10.0,False,10.0,False,0.0,False,,1220.105,1220.105,0,False,True
358,C,A,20240101,2024,52,2024,826,,,X,,380,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,875.0,False,8,,875.0,False,875.0,False,0.0,False,,18855.816,18855.816,0,False,True
359,C,A,20240101,2024,52,2024,826,,,X,,392,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,46500.0,False,8,,46500.0,False,46500.0,False,0.0,False,,765635.929,765635.929,0,False,True
360,C,A,20240101,2024,52,2024,826,,,X,,404,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,50.0,False,8,,50.0,False,50.0,False,0.0,False,,1132.592,1132.592,0,False,True
361,C,A,20240101,2024,52,2024,826,,,X,,410,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,22220.0,False,8,,22220.0,False,22220.0,False,0.0,False,,280745.815,280745.815,0,False,True
362,C,A,20240101,2024,52,2024,826,,,X,,458,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,2000.0,False,8,,2000.0,False,2000.0,False,0.0,False,,30119.588,30119.588,0,False,True
363,C,A,20240101,2024,52,2024,826,,,X,,484,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,10000.0,False,8,,10000.0,False,10000.0,False,0.0,False,,130185.922,130185.922,0,False,True
364,C,A,20240101,2024,52,2024,826,,,X,,504,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,600.0,False,8,,600.0,False,600.0,False,0.0,False,,8077.803,8077.803,0,False,True
365,C,A,20240101,2024,52,2024,826,,,X,,528,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,8930.0,False,8,,8930.0,False,8930.0,False,0.0,False,,175582.184,175582.184,0,False,True
366,C,A,20240101,2024,52,2024,826,,,X,,616,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,7000.0,False,8,,7000.0,False,7000.0,False,0.0,False,,117891.022,117891.022,0,False,True
367,C,A,20240101,2024,52,2024,826,,,X,,634,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,2.0,False,8,,2.0,False,2.0,False,0.0,False,,1228.983,1228.983,0,False,True
368,C,A,20240101,2024,52,2024,826,,,X,,642,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,1950.0,False,8,,1950.0,False,1950.0,False,0.0,False,,33034.142,33034.142,0,False,True
369,C,A,20240101,2024,52,2024,826,,,X,,688,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,250.0,False,8,,250.0,False,250.0,False,0.0,False,,4672.417,4672.417,0,False,True
370,C,A,20240101,2024,52,2024,826,,,X,,699,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,55000.0,False,8,,55000.0,False,55000.0,False,0.0,False,,609815.128,609815.128,0,False,True
371,C,A,20240101,2024,52,2024,826,,,X,,702,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,11500.0,False,8,,11500.0,False,11500.0,False,0.0,False,,177792.831,177792.831,0,False,True
372,C,A,20240101,2024,52,2024,826,,,X,,704,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,10000.0,False,8,,10000.0,False,10000.0,False,0.0,False,,138890.265,138890.265,0,False,True
373,C,A,20240101,2024,52,2024,826,,,X,,724,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,450.0,False,8,,450.0,False,450.0,False,0.0,False,,7883.753,7883.753,0,False,True
374,C,A,20240101,2024,52,2024,826,,,X,,757,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,21575.0,False,8,,21575.0,False,21575.0,False,0.0,False,,364277.321,364277.321,0,False,True
375,C,A,20240101,2024,52,2024,826,,,X,,780,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,80.0,False,8,,80.0,False,80.0,False,0.0,False,,5689.594,5689.594,0,False,True
376,C,A,20240101,2024,52,2024,826,,,X,,784,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,104500.0,False,8,,104500.0,False,104500.0,False,0.0,False,,1351774.433,1351774.433,0,False,True
377,C,A,20240101,2024,52,2024,826,,,X,,792,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,5190.0,False,8,,5190.0,False,5190.0,False,0.0,False,,75231.751,75231.751,0,False,True
378,C,A,20240101,2024,52,2024,826,,,X,,818,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,2000.0,False,8,,2000.0,False,2000.0,False,0.0,False,,27742.794,27742.794,0,False,True
379,C,A,20240101,2024,52,2024,826,,,X,,842,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,14613.0,False,8,,14613.0,False,14613.0,False,0.0,False,,333789.926,333789.926,0,False,True
380,C,A,20240101,2024,52,2024,842,,,X,,32,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,199640.0,False,8,,199640.0,False,199640.0,False,0.0,False,,4801227.0,4801227.0,0,True,False
381,C,A,20240101,2024,52,2024,842,,,X,,36,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,15.0,False,8,,15.0,False,15.0,False,0.0,False,,3018.0,3018.0,0,True,False
382,C,A,20240101,2024,52,2024,842,,,X,,56,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,37474.0,False,8,,37474.0,False,37474.0,False,0.0,False,,781542.0,781542.0,0,True,False
383,C,A,20240101,2024,52,2024,842,,,X,,76,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,93.0,False,8,,93.0,False,93.0,False,0.0,False,,9421.0,9421.0,0,True,False
384,C,A,20240101,2024,52,2024,842,,,X,,124,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,137596.0,False,8,,137596.0,False,137596.0,False,0.0,False,,2299431.0,2299431.0,0,True,False
