,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
7567,C,A,20200101,2020,52,2020,699,,,X,,404,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,300.0,False,8,,300.0,False,300.0,False,0.0,False,0.0,4373.892,4373.892,0,False,True
7568,C,A,20200101,2020,52,2020,699,,,X,,410,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,145110.0,False,8,,145110.0,False,145110.0,False,0.0,False,0.0,306015.803,306015.803,0,False,True
7569,C,A,20200101,2020,52,2020,699,,,X,,458,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,7.0,False,8,,7.0,False,7.0,False,0.0,False,0.0,875.144,875.144,0,False,True
7570,C,A,20200101,2020,52,2020,699,,,X,,504,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,5.0,False,8,,5.0,False,5.0,False,0.0,False,0.0,34.444,34.444,0,False,True
7571,C,A,20200101,2020,52,2020,699,,,X,,524,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,5.0,False,8,,5.0,False,5.0,False,0.0,False,0.0,20.301,20.301,0,False,True
7572,C,A,20200101,2020,52,2020,699,,,X,,528,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,94.0,False,8,,94.0,False,94.0,False,0.0,False,0.0,13256.556,13256.556,0,False,True
7573,C,A,20200101,2020,52,2020,699,,,X,,634,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,1.0,False,8,,1.0,False,1.0,False,0.0,False,0.0,194.239,194.239,0,False,True
7574,C,A,20200101,2020,52,2020,699,,,X,,682,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,105.0,False,8,,105.0,False,105.0,False,0.0,False,0.0,7250.608,7250.608,0,False,True
7575,C,A,20200101,2020,52,2020,699,,,X,,702,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,16.0,False,8,,16.0,False,16.0,False,0.0,False,0.0,2741.891,2741.891,0,False,True
7576,C,A,20200101,2020,52,2020,699,,,X,,704,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,16.0,False,8,,16.0,False,16.0,False,0.0,False,0.0,19081.406,19081.406,0,False,True
7577,C,A,20200101,2020,52,2020,699,,,X,,757,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,1795.0,False,8,,1795.0,False,1795.0,False,0.0,False,0.0,97217.558,97217.558,0,False,True
7578,C,A,20200101,2020,52,2020,699,,,X,,764,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,25.0,False,8,,25.0,False,25.0,False,0.0,False,0.0,2392.242,2392.242,0,False,True
7579,C,A,20200101,2020,52,2020,699,,,X,,784,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,3141.0,False,8,,3141.0,False,3141.0,False,0.0,False,0.0,256512.27,256512.27,0,False,True
